"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"16971",1.00045e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"16972",1.00045e+13,"House Rent","No",NA,"Tier 2",0
"16973",1.00045e+13,"Transportation costs ","Yes",3000,"Tier 2",0
"16974",1.00045e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"16975",1.00045e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"16976",1.00045e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"16977",1.00045e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"16978",1.00045e+13,"Electricity and other fuels ","Yes",1500,"Tier 0",0
"16979",1.00045e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"16980",1.00045e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"16981",1.00045e+13,"House Rent","No",NA,"Tier 0",0
"16982",1.00045e+13,"Transportation costs ","Yes",3000,"Tier 0",0
"16983",1.00045e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"16984",1.00045e+13,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"16985",1.00045e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"16986",1.00045e+13,"Water supply for drinking and other uses ","Yes",3000,"Tier 0",0
"16987",1.00045e+13,"Electricity and other fuels ","Yes",4500,"Tier 0",0
"16988",1.00045e+13,"Mobile phone top-up  or bills","Yes",300,"Tier 0",0
"16989",1.00045e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"16990",1.00045e+13,"House Rent","No",NA,"Tier 0",0
"16991",1.00045e+13,"Transportation costs ","Yes",2000,"Tier 0",0
"16992",1.00045e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"16993",1.00045e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"16994",1.00045e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"16995",1.00045e+13,"Water supply for drinking and other uses ","Yes",2500,"Tier 0",0
"16996",1.00045e+13,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"16997",1.00045e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"16998",1.00045e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"16999",1.00045e+13,"House Rent","No",NA,"Tier 0",0
"17000",1.00045e+13,"Transportation costs ","Yes",1300,"Tier 0",0
"17001",1.00045e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17002",1.00045e+13,"Medical/pharmacy expenses ","Yes",1200,"Tier 2",0
"17003",1.00045e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 2",0
"17004",1.00045e+13,"Water supply for drinking and other uses ","Yes",1500,"Tier 2",0
"17005",1.00045e+13,"Electricity and other fuels ","Yes",3000,"Tier 2",0
"17006",1.00045e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"17007",1.00045e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17008",1.00045e+13,"House Rent","No",NA,"Tier 2",0
"17009",1.00045e+13,"Transportation costs ","Yes",4000,"Tier 2",0
"17010",1.00045e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17011",1.000451e+13,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"17012",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",450,"Tier 0",0
"17013",1.000451e+13,"Water supply for drinking and other uses ","Yes",3000,"Tier 0",0
"17014",1.000451e+13,"Electricity and other fuels ","Yes",4000,"Tier 0",0
"17015",1.000451e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"17016",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17017",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17018",1.000451e+13,"Transportation costs ","Yes",3000,"Tier 0",0
"17019",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17020",1.000451e+13,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"17021",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"17022",1.000451e+13,"Water supply for drinking and other uses ","Yes",500,"Tier 0",0
"17023",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17024",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17025",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17026",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17027",1.000451e+13,"Transportation costs ","Yes",4000,"Tier 0",0
"17028",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17029",1.000451e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 2",0
"17030",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 2",0
"17031",1.000451e+13,"Water supply for drinking and other uses ","Yes",500,"Tier 2",0
"17032",1.000451e+13,"Electricity and other fuels ","Yes",6000,"Tier 2",0
"17033",1.000451e+13,"Mobile phone top-up  or bills","Yes",2000,"Tier 2",0
"17034",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17035",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17036",1.000451e+13,"Transportation costs ","Yes",5000,"Tier 2",0
"17037",1.000451e+13,"Other recurring monthly expenditure ","Yes",7000,"Tier 2",0
"17038",1.000451e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"17039",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"17040",1.000451e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17041",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17042",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17043",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17044",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17045",1.000451e+13,"Transportation costs ","Yes",1000,"Tier 0",0
"17046",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17047",1.000451e+13,"Medical/pharmacy expenses ","Yes",1500,"Tier 0",0
"17048",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"17049",1.000451e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17050",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17051",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17052",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17053",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17054",1.000451e+13,"Transportation costs ","Yes",1500,"Tier 0",0
"17055",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17056",1.000451e+13,"Medical/pharmacy expenses ","No",NA,"Tier 2",0
"17057",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 2",0
"17058",1.000451e+13,"Water supply for drinking and other uses ","Yes",600,"Tier 2",0
"17059",1.000451e+13,"Electricity and other fuels ","Yes",3000,"Tier 2",0
"17060",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"17061",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17062",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17063",1.000451e+13,"Transportation costs ","Yes",2000,"Tier 2",0
"17064",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17065",1.000451e+13,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"17066",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1900,"Tier 0",0
"17067",1.000451e+13,"Water supply for drinking and other uses ","Yes",1200,"Tier 0",0
"17068",1.000451e+13,"Electricity and other fuels ","Yes",1400,"Tier 0",0
"17069",1.000451e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"17070",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17071",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17072",1.000451e+13,"Transportation costs ","Yes",700,"Tier 0",0
"17073",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17074",1.000451e+13,"Medical/pharmacy expenses ","Yes",700,"Tier 2",0
"17075",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 2",0
"17076",1.000451e+13,"Water supply for drinking and other uses ","Yes",300,"Tier 2",0
"17077",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 2",0
"17078",1.000451e+13,"Mobile phone top-up  or bills","Yes",300,"Tier 2",0
"17079",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17080",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17081",1.000451e+13,"Transportation costs ","Yes",7000,"Tier 2",0
"17082",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17083",1.000451e+13,"Medical/pharmacy expenses ","Yes",200,"Tier 2",0
"17084",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",300,"Tier 2",0
"17085",1.000451e+13,"Water supply for drinking and other uses ","Yes",400,"Tier 2",0
"17086",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 2",0
"17087",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"17088",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17089",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17090",1.000451e+13,"Transportation costs ","Yes",300,"Tier 2",0
"17091",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17092",1.000451e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 2",0
"17093",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 2",0
"17094",1.000451e+13,"Water supply for drinking and other uses ","Yes",2500,"Tier 2",0
"17095",1.000451e+13,"Electricity and other fuels ","Yes",3000,"Tier 2",0
"17096",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"17097",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17098",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17099",1.000451e+13,"Transportation costs ","Yes",1500,"Tier 2",0
"17100",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17101",1.000451e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"17102",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"17103",1.000451e+13,"Water supply for drinking and other uses ","Yes",500,"Tier 0",0
"17104",1.000451e+13,"Electricity and other fuels ","Yes",7000,"Tier 0",0
"17105",1.000451e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"17106",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17107",1.000451e+13,"House Rent","No",NA,"Tier 0",0
"17108",1.000451e+13,"Transportation costs ","Yes",2000,"Tier 0",0
"17109",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17110",1.000451e+13,"Medical/pharmacy expenses ","Yes",2500,"Tier 2",0
"17111",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 2",0
"17112",1.000451e+13,"Water supply for drinking and other uses ","Yes",1500,"Tier 2",0
"17113",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 2",0
"17114",1.000451e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"17115",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17116",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17117",1.000451e+13,"Transportation costs ","Yes",1000,"Tier 2",0
"17118",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17119",1.000451e+13,"Medical/pharmacy expenses ","Yes",13000,"Tier 1",0
"17120",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 1",0
"17121",1.000451e+13,"Water supply for drinking and other uses ","Yes",1000,"Tier 1",0
"17122",1.000451e+13,"Electricity and other fuels ","No",NA,"Tier 1",0
"17123",1.000451e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 1",0
"17124",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 1",0
"17125",1.000451e+13,"House Rent","No",NA,"Tier 1",0
"17126",1.000451e+13,"Transportation costs ","Yes",2000,"Tier 1",0
"17127",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 1",0
"17128",1.000451e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 2",0
"17129",1.000451e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 2",0
"17130",1.000451e+13,"Water supply for drinking and other uses ","Yes",300,"Tier 2",0
"17131",1.000451e+13,"Electricity and other fuels ","Yes",400,"Tier 2",0
"17132",1.000451e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 2",0
"17133",1.000451e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17134",1.000451e+13,"House Rent","No",NA,"Tier 2",0
"17135",1.000451e+13,"Transportation costs ","Yes",500,"Tier 2",0
"17136",1.000451e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17137",1.000551e+13,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"17138",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"17139",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17140",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17141",1.000551e+13,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"17142",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17143",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17144",1.000551e+13,"Transportation costs ","Yes",3000,"Tier 0",0
"17145",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17146",1.000551e+13,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"17147",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"17148",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17149",1.000551e+13,"Electricity and other fuels ","Yes",2820,"Tier 0",0
"17150",1.000551e+13,"Mobile phone top-up  or bills","Yes",5000,"Tier 0",0
"17151",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17152",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17153",1.000551e+13,"Transportation costs ","Yes",5000,"Tier 0",0
"17154",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17155",1.000551e+13,"Medical/pharmacy expenses ","No",NA,"Tier 2",0
"17156",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 2",0
"17157",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"17158",1.000551e+13,"Electricity and other fuels ","Yes",500,"Tier 2",0
"17159",1.000551e+13,"Mobile phone top-up  or bills","Yes",800,"Tier 2",0
"17160",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17161",1.000551e+13,"House Rent","No",NA,"Tier 2",0
"17162",1.000551e+13,"Transportation costs ","Yes",2500,"Tier 2",0
"17163",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17164",1.000551e+13,"Medical/pharmacy expenses ","Yes",1800,"Tier 0",0
"17165",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",550,"Tier 0",0
"17166",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17167",1.000551e+13,"Electricity and other fuels ","Yes",1000,"Tier 0",0
"17168",1.000551e+13,"Mobile phone top-up  or bills","Yes",200,"Tier 0",0
"17169",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17170",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17171",1.000551e+13,"Transportation costs ","Yes",1000,"Tier 0",0
"17172",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17173",1.000551e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"17174",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"17175",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17176",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17177",1.000551e+13,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"17178",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17179",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17180",1.000551e+13,"Transportation costs ","Yes",3000,"Tier 0",0
"17181",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17182",1.000551e+13,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"17183",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",750,"Tier 0",0
"17184",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17185",1.000551e+13,"Electricity and other fuels ","Yes",1500,"Tier 0",0
"17186",1.000551e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17187",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17188",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17189",1.000551e+13,"Transportation costs ","Yes",1500,"Tier 0",0
"17190",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17191",1.000551e+13,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"17192",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"17193",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17194",1.000551e+13,"Electricity and other fuels ","Yes",7500,"Tier 0",0
"17195",1.000551e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17196",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17197",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17198",1.000551e+13,"Transportation costs ","Yes",1500,"Tier 0",0
"17199",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17200",1.000551e+13,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"17201",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"17202",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17203",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17204",1.000551e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"17205",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17206",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17207",1.000551e+13,"Transportation costs ","Yes",5000,"Tier 0",0
"17208",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17209",1.000551e+13,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"17210",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"17211",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17212",1.000551e+13,"Electricity and other fuels ","Yes",1500,"Tier 0",0
"17213",1.000551e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17214",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17215",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17216",1.000551e+13,"Transportation costs ","Yes",500,"Tier 0",0
"17217",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17218",1.000551e+13,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"17219",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"17220",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17221",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17222",1.000551e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17223",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17224",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17225",1.000551e+13,"Transportation costs ","Yes",6000,"Tier 0",0
"17226",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17227",1.000551e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"17228",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"17229",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17230",1.000551e+13,"Electricity and other fuels ","Yes",3500,"Tier 0",0
"17231",1.000551e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"17232",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17233",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17234",1.000551e+13,"Transportation costs ","Yes",6000,"Tier 0",0
"17235",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17236",1.000551e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"17237",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",0
"17238",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17239",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17240",1.000551e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"17241",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17242",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17243",1.000551e+13,"Transportation costs ","Yes",3000,"Tier 0",0
"17244",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17245",1.000551e+13,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"17246",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"17247",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17248",1.000551e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"17249",1.000551e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"17250",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17251",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17252",1.000551e+13,"Transportation costs ","Yes",1500,"Tier 0",0
"17253",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17254",1.000551e+13,"Medical/pharmacy expenses ","Yes",8000,"Tier 0",0
"17255",1.000551e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"17256",1.000551e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17257",1.000551e+13,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"17258",1.000551e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"17259",1.000551e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17260",1.000551e+13,"House Rent","No",NA,"Tier 0",0
"17261",1.000551e+13,"Transportation costs ","Yes",1200,"Tier 0",0
"17262",1.000551e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17263",1.000552e+13,"Medical/pharmacy expenses ","No",NA,"Tier 3",0
"17264",1.000552e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 3",0
"17265",1.000552e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"17266",1.000552e+13,"Electricity and other fuels ","Yes",2100,"Tier 3",0
"17267",1.000552e+13,"Mobile phone top-up  or bills","Yes",2000,"Tier 3",0
"17268",1.000552e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"17269",1.000552e+13,"House Rent","No",NA,"Tier 3",0
"17270",1.000552e+13,"Transportation costs ","Yes",3000,"Tier 3",0
"17271",1.000552e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"17272",1.000552e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"17273",1.000552e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"17274",1.000552e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17275",1.000552e+13,"Electricity and other fuels ","Yes",2350,"Tier 0",0
"17276",1.000552e+13,"Mobile phone top-up  or bills","Yes",1300,"Tier 0",0
"17277",1.000552e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17278",1.000552e+13,"House Rent","No",NA,"Tier 0",0
"17279",1.000552e+13,"Transportation costs ","Yes",4000,"Tier 0",0
"17280",1.000552e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17281",1.000552e+13,"Medical/pharmacy expenses ","No",NA,"Tier 2",0
"17282",1.000552e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 2",0
"17283",1.000552e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"17284",1.000552e+13,"Electricity and other fuels ","Yes",2680,"Tier 2",0
"17285",1.000552e+13,"Mobile phone top-up  or bills","Yes",1700,"Tier 2",0
"17286",1.000552e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"17287",1.000552e+13,"House Rent","No",NA,"Tier 2",0
"17288",1.000552e+13,"Transportation costs ","No",NA,"Tier 2",0
"17289",1.000552e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"17290",1.000552e+13,"Medical/pharmacy expenses ","Yes",1500,"Tier 0",0
"17291",1.000552e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"17292",1.000552e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"17293",1.000552e+13,"Electricity and other fuels ","Yes",1800,"Tier 0",0
"17294",1.000552e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"17295",1.000552e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"17296",1.000552e+13,"House Rent","No",NA,"Tier 0",0
"17297",1.000552e+13,"Transportation costs ","Yes",2000,"Tier 0",0
"17298",1.000552e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"17299",1.000552e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 2",0
