"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"12668",4004511400101,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12669",4004511400101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12670",4004511400101,"House Rent","No",NA,"Tier 0",0
"12671",4004511400101,"Transportation costs ","No",NA,"Tier 0",0
"12672",4004511400101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12673",4004511400102,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"12674",4004511400102,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",0
"12675",4004511400102,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12676",4004511400102,"Electricity and other fuels ","No",NA,"Tier 0",0
"12677",4004511400102,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12678",4004511400102,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12679",4004511400102,"House Rent","No",NA,"Tier 0",0
"12680",4004511400102,"Transportation costs ","No",NA,"Tier 0",0
"12681",4004511400102,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12682",4004511400103,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"12683",4004511400103,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",650,"Tier 0",0
"12684",4004511400103,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12685",4004511400103,"Electricity and other fuels ","No",NA,"Tier 0",0
"12686",4004511400103,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12687",4004511400103,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12688",4004511400103,"House Rent","No",NA,"Tier 0",0
"12689",4004511400103,"Transportation costs ","Yes",2000,"Tier 0",0
"12690",4004511400103,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12691",4004511400104,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"12692",4004511400104,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",0
"12693",4004511400104,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12694",4004511400104,"Electricity and other fuels ","No",NA,"Tier 0",0
"12695",4004511400104,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12696",4004511400104,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12697",4004511400104,"House Rent","No",NA,"Tier 0",0
"12698",4004511400104,"Transportation costs ","No",NA,"Tier 0",0
"12699",4004511400104,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12700",4004511400701,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"12701",4004511400701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",800,"Tier 0",0
"12702",4004511400701,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12703",4004511400701,"Electricity and other fuels ","No",NA,"Tier 0",0
"12704",4004511400701,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12705",4004511400701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12706",4004511400701,"House Rent","No",NA,"Tier 0",0
"12707",4004511400701,"Transportation costs ","No",NA,"Tier 0",0
"12708",4004511400701,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12709",4004511400901,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"12710",4004511400901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12711",4004511400901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12712",4004511400901,"Electricity and other fuels ","No",NA,"Tier 0",0
"12713",4004511400901,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12714",4004511400901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12715",4004511400901,"House Rent","No",NA,"Tier 0",0
"12716",4004511400901,"Transportation costs ","Yes",5000,"Tier 0",0
"12717",4004511400901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12718",4004511401001,"Medical/pharmacy expenses ","Yes",4500,"Tier 0",0
"12719",4004511401001,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",7500,"Tier 0",0
"12720",4004511401001,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12721",4004511401001,"Electricity and other fuels ","No",NA,"Tier 0",0
"12722",4004511401001,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12723",4004511401001,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12724",4004511401001,"House Rent","No",NA,"Tier 0",0
"12725",4004511401001,"Transportation costs ","Yes",1500,"Tier 0",0
"12726",4004511401001,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12727",4004511401002,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"12728",4004511401002,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12729",4004511401002,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12730",4004511401002,"Electricity and other fuels ","No",NA,"Tier 0",0
"12731",4004511401002,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12732",4004511401002,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12733",4004511401002,"House Rent","No",NA,"Tier 0",0
"12734",4004511401002,"Transportation costs ","No",NA,"Tier 0",0
"12735",4004511401002,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12736",4004511401003,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"12737",4004511401003,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",900,"Tier 0",0
"12738",4004511401003,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12739",4004511401003,"Electricity and other fuels ","No",NA,"Tier 0",0
"12740",4004511401003,"Mobile phone top-up  or bills","Yes",1300,"Tier 0",0
"12741",4004511401003,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12742",4004511401003,"House Rent","No",NA,"Tier 0",0
"12743",4004511401003,"Transportation costs ","Yes",1800,"Tier 0",0
"12744",4004511401003,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12745",4004511401101,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"12746",4004511401101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"12747",4004511401101,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12748",4004511401101,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"12749",4004511401101,"Mobile phone top-up  or bills","Yes",240,"Tier 0",0
"12750",4004511401101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12751",4004511401101,"House Rent","No",NA,"Tier 0",0
"12752",4004511401101,"Transportation costs ","Yes",1000,"Tier 0",0
"12753",4004511401101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12754",4004511401301,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"12755",4004511401301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",800,"Tier 0",0
"12756",4004511401301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12757",4004511401301,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"12758",4004511401301,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12759",4004511401301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12760",4004511401301,"House Rent","No",NA,"Tier 0",0
"12761",4004511401301,"Transportation costs ","Yes",1500,"Tier 0",0
"12762",4004511401301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12763",4004511401401,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"12764",4004511401401,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"12765",4004511401401,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12766",4004511401401,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"12767",4004511401401,"Mobile phone top-up  or bills","Yes",300,"Tier 0",0
"12768",4004511401401,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12769",4004511401401,"House Rent","No",NA,"Tier 0",0
"12770",4004511401401,"Transportation costs ","No",NA,"Tier 0",0
"12771",4004511401401,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12772",4004511401501,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"12773",4004511401501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1100,"Tier 0",0
"12774",4004511401501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12775",4004511401501,"Electricity and other fuels ","No",NA,"Tier 0",0
"12776",4004511401501,"Mobile phone top-up  or bills","Yes",900,"Tier 0",0
"12777",4004511401501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12778",4004511401501,"House Rent","No",NA,"Tier 0",0
"12779",4004511401501,"Transportation costs ","Yes",1900,"Tier 0",0
"12780",4004511401501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12781",4004511401801,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"12782",4004511401801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12783",4004511401801,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12784",4004511401801,"Electricity and other fuels ","No",NA,"Tier 0",0
"12785",4004511401801,"Mobile phone top-up  or bills","Yes",160,"Tier 0",0
"12786",4004511401801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12787",4004511401801,"House Rent","No",NA,"Tier 0",0
"12788",4004511401801,"Transportation costs ","No",NA,"Tier 0",0
"12789",4004511401801,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12790",4004514360301,"Medical/pharmacy expenses ","Yes",3500,"Tier 0",0
"12791",4004514360301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"12792",4004514360301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12793",4004514360301,"Electricity and other fuels ","No",NA,"Tier 0",0
"12794",4004514360301,"Mobile phone top-up  or bills","Yes",3500,"Tier 0",0
"12795",4004514360301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12796",4004514360301,"House Rent","No",NA,"Tier 0",0
"12797",4004514360301,"Transportation costs ","No",NA,"Tier 0",0
"12798",4004514360301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12799",4004514360401,"Medical/pharmacy expenses ","Yes",2500,"Tier 0",0
"12800",4004514360401,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"12801",4004514360401,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12802",4004514360401,"Electricity and other fuels ","No",NA,"Tier 0",0
"12803",4004514360401,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"12804",4004514360401,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12805",4004514360401,"House Rent","No",NA,"Tier 0",0
"12806",4004514360401,"Transportation costs ","No",NA,"Tier 0",0
"12807",4004514360401,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12808",4004514361301,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"12809",4004514361301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"12810",4004514361301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12811",4004514361301,"Electricity and other fuels ","No",NA,"Tier 0",0
"12812",4004514361301,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"12813",4004514361301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12814",4004514361301,"House Rent","No",NA,"Tier 0",0
"12815",4004514361301,"Transportation costs ","Yes",5000,"Tier 0",0
"12816",4004514361301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12817",4004514361601,"Medical/pharmacy expenses ","Yes",10000,"Tier 3",0
"12818",4004514361601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 3",0
"12819",4004514361601,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"12820",4004514361601,"Electricity and other fuels ","Yes",1500,"Tier 3",0
"12821",4004514361601,"Mobile phone top-up  or bills","Yes",2800,"Tier 3",0
"12822",4004514361601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"12823",4004514361601,"House Rent","No",NA,"Tier 3",0
"12824",4004514361601,"Transportation costs ","No",NA,"Tier 3",0
"12825",4004514361601,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"12826",4004514361701,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"12827",4004514361701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"12828",4004514361701,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12829",4004514361701,"Electricity and other fuels ","No",NA,"Tier 0",0
"12830",4004514361701,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"12831",4004514361701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12832",4004514361701,"House Rent","No",NA,"Tier 0",0
"12833",4004514361701,"Transportation costs ","No",NA,"Tier 0",0
"12834",4004514361701,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12835",4004514361901,"Medical/pharmacy expenses ","Yes",15000,"Tier 2",0
"12836",4004514361901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",7000,"Tier 2",0
"12837",4004514361901,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"12838",4004514361901,"Electricity and other fuels ","Yes",4500,"Tier 2",0
"12839",4004514361901,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"12840",4004514361901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"12841",4004514361901,"House Rent","No",NA,"Tier 2",0
"12842",4004514361901,"Transportation costs ","No",NA,"Tier 2",0
"12843",4004514361901,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"12844",4004514362001,"Medical/pharmacy expenses ","Yes",10000,"Tier 0",0
"12845",4004514362001,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"12846",4004514362001,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12847",4004514362001,"Electricity and other fuels ","No",NA,"Tier 0",0
"12848",4004514362001,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12849",4004514362001,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12850",4004514362001,"House Rent","No",NA,"Tier 0",0
"12851",4004514362001,"Transportation costs ","Yes",600,"Tier 0",0
"12852",4004514362001,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12853",4004514362101,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"12854",4004514362101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"12855",4004514362101,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12856",4004514362101,"Electricity and other fuels ","No",NA,"Tier 0",0
"12857",4004514362101,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12858",4004514362101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12859",4004514362101,"House Rent","No",NA,"Tier 0",0
"12860",4004514362101,"Transportation costs ","Yes",2000,"Tier 0",0
"12861",4004514362101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12862",4004514362601,"Medical/pharmacy expenses ","Yes",15000,"Tier 0",0
"12863",4004514362601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"12864",4004514362601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12865",4004514362601,"Electricity and other fuels ","No",NA,"Tier 0",0
"12866",4004514362601,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12867",4004514362601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12868",4004514362601,"House Rent","No",NA,"Tier 0",0
"12869",4004514362601,"Transportation costs ","No",NA,"Tier 0",0
"12870",4004514362601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12871",4004514362901,"Medical/pharmacy expenses ","Yes",600,"Tier 0",0
"12872",4004514362901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",200,"Tier 0",0
"12873",4004514362901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12874",4004514362901,"Electricity and other fuels ","Yes",800,"Tier 0",0
"12875",4004514362901,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12876",4004514362901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12877",4004514362901,"House Rent","No",NA,"Tier 0",0
"12878",4004514362901,"Transportation costs ","No",NA,"Tier 0",0
"12879",4004514362901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12880",4004514362902,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"12881",4004514362902,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"12882",4004514362902,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12883",4004514362902,"Electricity and other fuels ","No",NA,"Tier 0",0
"12884",4004514362902,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12885",4004514362902,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12886",4004514362902,"House Rent","No",NA,"Tier 0",0
"12887",4004514362902,"Transportation costs ","No",NA,"Tier 0",0
"12888",4004514362902,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12889",4004514362903,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"12890",4004514362903,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"12891",4004514362903,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12892",4004514362903,"Electricity and other fuels ","Yes",2800,"Tier 0",0
"12893",4004514362903,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12894",4004514362903,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12895",4004514362903,"House Rent","No",NA,"Tier 0",0
"12896",4004514362903,"Transportation costs ","No",NA,"Tier 0",0
"12897",4004514362903,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12898",4004514363002,"Medical/pharmacy expenses ","Yes",15000,"Tier 0",0
"12899",4004514363002,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",7000,"Tier 0",0
"12900",4004514363002,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12901",4004514363002,"Electricity and other fuels ","No",NA,"Tier 0",0
"12902",4004514363002,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12903",4004514363002,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12904",4004514363002,"House Rent","No",NA,"Tier 0",0
"12905",4004514363002,"Transportation costs ","Yes",5000,"Tier 0",0
"12906",4004514363002,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12907",4004514363101,"Medical/pharmacy expenses ","Yes",500,"Tier 2",0
"12908",4004514363101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 2",0
"12909",4004514363101,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"12910",4004514363101,"Electricity and other fuels ","Yes",1500,"Tier 2",0
"12911",4004514363101,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"12912",4004514363101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"12913",4004514363101,"House Rent","No",NA,"Tier 2",0
"12914",4004514363101,"Transportation costs ","Yes",600,"Tier 2",0
"12915",4004514363101,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"12916",4004514920201,"Medical/pharmacy expenses ","Yes",1500,"Tier 0",0
"12917",4004514920201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"12918",4004514920201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12919",4004514920201,"Electricity and other fuels ","No",NA,"Tier 0",0
"12920",4004514920201,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12921",4004514920201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12922",4004514920201,"House Rent","No",NA,"Tier 0",0
"12923",4004514920201,"Transportation costs ","No",NA,"Tier 0",0
"12924",4004514920201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12925",4004514920203,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"12926",4004514920203,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12927",4004514920203,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12928",4004514920203,"Electricity and other fuels ","No",NA,"Tier 0",0
"12929",4004514920203,"Mobile phone top-up  or bills","Yes",300,"Tier 0",0
"12930",4004514920203,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12931",4004514920203,"House Rent","No",NA,"Tier 0",0
"12932",4004514920203,"Transportation costs ","Yes",1000,"Tier 0",0
"12933",4004514920203,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12934",4004514920301,"Medical/pharmacy expenses ","Yes",1200,"Tier 0",0
"12935",4004514920301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12936",4004514920301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12937",4004514920301,"Electricity and other fuels ","No",NA,"Tier 0",0
"12938",4004514920301,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12939",4004514920301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12940",4004514920301,"House Rent","No",NA,"Tier 0",0
"12941",4004514920301,"Transportation costs ","No",NA,"Tier 0",0
"12942",4004514920301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12943",4004514920401,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"12944",4004514920401,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"12945",4004514920401,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12946",4004514920401,"Electricity and other fuels ","No",NA,"Tier 0",0
"12947",4004514920401,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12948",4004514920401,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12949",4004514920401,"House Rent","No",NA,"Tier 0",0
"12950",4004514920401,"Transportation costs ","No",NA,"Tier 0",0
"12951",4004514920401,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12952",4004514920501,"Medical/pharmacy expenses ","Yes",1700,"Tier 0",0
"12953",4004514920501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1300,"Tier 0",0
"12954",4004514920501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12955",4004514920501,"Electricity and other fuels ","No",NA,"Tier 0",0
"12956",4004514920501,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12957",4004514920501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12958",4004514920501,"House Rent","No",NA,"Tier 0",0
"12959",4004514920501,"Transportation costs ","No",NA,"Tier 0",0
"12960",4004514920501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12961",4004514920502,"Medical/pharmacy expenses ","Yes",700,"Tier 0",0
"12962",4004514920502,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"12963",4004514920502,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12964",4004514920502,"Electricity and other fuels ","No",NA,"Tier 0",0
"12965",4004514920502,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12966",4004514920502,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12967",4004514920502,"House Rent","No",NA,"Tier 0",0
"12968",4004514920502,"Transportation costs ","Yes",1400,"Tier 0",0
"12969",4004514920502,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12970",4004514920601,"Medical/pharmacy expenses ","Yes",200,"Tier 0",0
"12971",4004514920601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",750,"Tier 0",0
"12972",4004514920601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12973",4004514920601,"Electricity and other fuels ","No",NA,"Tier 0",0
"12974",4004514920601,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12975",4004514920601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12976",4004514920601,"House Rent","No",NA,"Tier 0",0
"12977",4004514920601,"Transportation costs ","Yes",500,"Tier 0",0
"12978",4004514920601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12979",4004514920801,"Medical/pharmacy expenses ","Yes",1500,"Tier 0",0
"12980",4004514920801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"12981",4004514920801,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12982",4004514920801,"Electricity and other fuels ","No",NA,"Tier 0",0
"12983",4004514920801,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12984",4004514920801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12985",4004514920801,"House Rent","No",NA,"Tier 0",0
"12986",4004514920801,"Transportation costs ","No",NA,"Tier 0",0
"12987",4004514920801,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12988",4004514920901,"Medical/pharmacy expenses ","Yes",1200,"Tier 0",0
"12989",4004514920901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",0
"12990",4004514920901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"12991",4004514920901,"Electricity and other fuels ","No",NA,"Tier 0",0
"12992",4004514920901,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"12993",4004514920901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"12994",4004514920901,"House Rent","No",NA,"Tier 0",0
"12995",4004514920901,"Transportation costs ","No",NA,"Tier 0",0
"12996",4004514920901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"12997",4004514920902,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"12998",4004514920902,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"12999",4004514920902,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"13000",4004514920902,"Electricity and other fuels ","Yes",1000,"Tier 0",0
"13001",4004514920902,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"13002",4004514920902,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"13003",4004514920902,"House Rent","No",NA,"Tier 0",0
"13004",4004514920902,"Transportation costs ","Yes",1500,"Tier 0",0
"13005",4004514920902,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"13006",4004514920904,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"13007",4004514920904,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1200,"Tier 0",0
"13008",4004514920904,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"13009",4004514920904,"Electricity and other fuels ","No",NA,"Tier 0",0
"13010",4004514920904,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"13011",4004514920904,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"13012",4004514920904,"House Rent","No",NA,"Tier 0",0
"13013",4004514920904,"Transportation costs ","No",NA,"Tier 0",0
"13014",4004514920904,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"13015",4004514920905,"Medical/pharmacy expenses ","Yes",2500,"Tier 0",0
"13016",4004514920905,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
