"","hh_id","item_id","l_1_13","l_consumption_purchased","l_consumption_produced","l_consumption_gift","elc_aggr_tier","locality"
"21847",4022513042301,"Meat and meat products","Yes",300,0,0,"Tier 2",0
"21848",4022513042301,"Fish (smoked/fresh)","Yes",280,0,0,"Tier 2",0
"21849",4022513042301,"Sugar & Salt","Yes",200,0,0,"Tier 2",0
"21850",4022513042301,"Other food items ","No",NA,NA,NA,"Tier 2",0
"21851",4022513042301,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 2",0
"21852",4022513042301,"Beverages ","No",NA,NA,NA,"Tier 2",0
"21853",4022513042301,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",0
"21854",4022513042601,"Cereals & cereal products ","Yes",2700,1500,0,"Tier 0",0
"21855",4022513042601,"Pulses & nuts ","Yes",0,1700,0,"Tier 0",0
"21856",4022513042601,"Milk & milk products ","No",NA,NA,NA,"Tier 0",0
"21857",4022513042601,"Edible oil ","Yes",1500,0,0,"Tier 0",0
"21858",4022513042601,"Vegetables ","No",NA,NA,NA,"Tier 0",0
"21859",4022513042601,"Egg, & poultry","No",NA,NA,NA,"Tier 0",0
"21860",4022513042601,"Meat and meat products","No",NA,NA,NA,"Tier 0",0
"21861",4022513042601,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",0
"21862",4022513042601,"Sugar & Salt","Yes",500,0,0,"Tier 0",0
"21863",4022513042601,"Other food items ","No",NA,NA,NA,"Tier 0",0
"21864",4022513042601,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",0
"21865",4022513042601,"Beverages ","No",NA,NA,NA,"Tier 0",0
"21866",4022513042601,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",0
"21867",4022513042801,"Cereals & cereal products ","Yes",0,3500,0,"Tier 3",0
"21868",4022513042801,"Pulses & nuts ","Yes",0,3000,0,"Tier 3",0
"21869",4022513042801,"Milk & milk products ","No",NA,NA,NA,"Tier 3",0
"21870",4022513042801,"Edible oil ","Yes",500,0,0,"Tier 3",0
"21871",4022513042801,"Vegetables ","Yes",500,0,0,"Tier 3",0
"21872",4022513042801,"Egg, & poultry","No",NA,NA,NA,"Tier 3",0
"21873",4022513042801,"Meat and meat products","No",NA,NA,NA,"Tier 3",0
"21874",4022513042801,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",0
"21875",4022513042801,"Sugar & Salt","Yes",250,0,0,"Tier 3",0
"21876",4022513042801,"Other food items ","No",NA,NA,NA,"Tier 3",0
"21877",4022513042801,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",0
"21878",4022513042801,"Beverages ","No",NA,NA,NA,"Tier 3",0
"21879",4022513042801,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",0
"21880",4022513042802,"Cereals & cereal products ","Yes",0,2000,0,"Tier 3",0
"21881",4022513042802,"Pulses & nuts ","Yes",0,1000,0,"Tier 3",0
"21882",4022513042802,"Milk & milk products ","No",NA,NA,NA,"Tier 3",0
"21883",4022513042802,"Edible oil ","Yes",1050,0,0,"Tier 3",0
"21884",4022513042802,"Vegetables ","Yes",250,0,0,"Tier 3",0
"21885",4022513042802,"Egg, & poultry","No",NA,NA,NA,"Tier 3",0
"21886",4022513042802,"Meat and meat products","No",NA,NA,NA,"Tier 3",0
"21887",4022513042802,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",0
"21888",4022513042802,"Sugar & Salt","Yes",100,0,0,"Tier 3",0
"21889",4022513042802,"Other food items ","No",NA,NA,NA,"Tier 3",0
"21890",4022513042802,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",0
"21891",4022513042802,"Beverages ","No",NA,NA,NA,"Tier 3",0
"21892",4022513042802,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",0
"21893",4022513042803,"Cereals & cereal products ","Yes",3000,0,0,"Tier 3",0
"21894",4022513042803,"Pulses & nuts ","Yes",150,0,0,"Tier 3",0
"21895",4022513042803,"Milk & milk products ","No",NA,NA,NA,"Tier 3",0
"21896",4022513042803,"Edible oil ","Yes",340,0,0,"Tier 3",0
"21897",4022513042803,"Vegetables ","Yes",600,0,0,"Tier 3",0
"21898",4022513042803,"Egg, & poultry","No",NA,NA,NA,"Tier 3",0
"21899",4022513042803,"Meat and meat products","No",NA,NA,NA,"Tier 3",0
"21900",4022513042803,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",0
"21901",4022513042803,"Sugar & Salt","Yes",250,0,0,"Tier 3",0
"21902",4022513042803,"Other food items ","Yes",400,0,0,"Tier 3",0
"21903",4022513042803,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",0
"21904",4022513042803,"Beverages ","No",NA,NA,NA,"Tier 3",0
"21905",4022513042803,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",0
"21906",4022513043001,"Cereals & cereal products ","Yes",700,0,0,"Tier 0",0
"21907",4022513043001,"Pulses & nuts ","Yes",50,0,0,"Tier 0",0
"21908",4022513043001,"Milk & milk products ","No",NA,NA,NA,"Tier 0",0
"21909",4022513043001,"Edible oil ","Yes",170,0,0,"Tier 0",0
"21910",4022513043001,"Vegetables ","Yes",150,0,0,"Tier 0",0
"21911",4022513043001,"Egg, & poultry","No",NA,NA,NA,"Tier 0",0
"21912",4022513043001,"Meat and meat products","No",NA,NA,NA,"Tier 0",0
"21913",4022513043001,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",0
"21914",4022513043001,"Sugar & Salt","Yes",30,0,0,"Tier 0",0
"21915",4022513043001,"Other food items ","Yes",30,0,0,"Tier 0",0
"21916",4022513043001,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",0
"21917",4022513043001,"Beverages ","No",NA,NA,NA,"Tier 0",0
"21918",4022513043001,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",0
"21919",4023509700902,"Cereals & cereal products ","Yes",1500,2800,0,"Tier 0",1
"21920",4023509700902,"Pulses & nuts ","Yes",1000,300,0,"Tier 0",1
"21921",4023509700902,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"21922",4023509700902,"Edible oil ","Yes",600,0,0,"Tier 0",1
"21923",4023509700902,"Vegetables ","Yes",500,0,0,"Tier 0",1
"21924",4023509700902,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21925",4023509700902,"Meat and meat products","Yes",500,0,0,"Tier 0",1
"21926",4023509700902,"Fish (smoked/fresh)","Yes",200,0,0,"Tier 0",1
"21927",4023509700902,"Sugar & Salt","Yes",500,0,0,"Tier 0",1
"21928",4023509700902,"Other food items ","No",NA,NA,NA,"Tier 0",1
"21929",4023509700902,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21930",4023509700902,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21931",4023509700902,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21932",4023509701203,"Cereals & cereal products ","Yes",9000,1200,0,"Tier 0",1
"21933",4023509701203,"Pulses & nuts ","Yes",1050,0,0,"Tier 0",1
"21934",4023509701203,"Milk & milk products ","Yes",600,0,0,"Tier 0",1
"21935",4023509701203,"Edible oil ","Yes",500,0,0,"Tier 0",1
"21936",4023509701203,"Vegetables ","Yes",400,0,0,"Tier 0",1
"21937",4023509701203,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21938",4023509701203,"Meat and meat products","Yes",1500,0,0,"Tier 0",1
"21939",4023509701203,"Fish (smoked/fresh)","Yes",300,0,0,"Tier 0",1
"21940",4023509701203,"Sugar & Salt","Yes",300,0,0,"Tier 0",1
"21941",4023509701203,"Other food items ","No",NA,NA,NA,"Tier 0",1
"21942",4023509701203,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21943",4023509701203,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21944",4023509701203,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21945",4023509701303,"Cereals & cereal products ","Yes",12000,0,0,"Tier 0",1
"21946",4023509701303,"Pulses & nuts ","Yes",0,1800,0,"Tier 0",1
"21947",4023509701303,"Milk & milk products ","Yes",400,0,0,"Tier 0",1
"21948",4023509701303,"Edible oil ","Yes",2000,0,0,"Tier 0",1
"21949",4023509701303,"Vegetables ","Yes",1500,0,0,"Tier 0",1
"21950",4023509701303,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21951",4023509701303,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"21952",4023509701303,"Fish (smoked/fresh)","Yes",800,0,0,"Tier 0",1
"21953",4023509701303,"Sugar & Salt","Yes",300,0,0,"Tier 0",1
"21954",4023509701303,"Other food items ","No",NA,NA,NA,"Tier 0",1
"21955",4023509701303,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21956",4023509701303,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21957",4023509701303,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21958",4023509701904,"Cereals & cereal products ","Yes",0,500,0,"Tier 0",1
"21959",4023509701904,"Pulses & nuts ","Yes",0,450,0,"Tier 0",1
"21960",4023509701904,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"21961",4023509701904,"Edible oil ","Yes",0,350,0,"Tier 0",1
"21962",4023509701904,"Vegetables ","Yes",250,0,0,"Tier 0",1
"21963",4023509701904,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21964",4023509701904,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"21965",4023509701904,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"21966",4023509701904,"Sugar & Salt","Yes",60,0,0,"Tier 0",1
"21967",4023509701904,"Other food items ","Yes",150,0,0,"Tier 0",1
"21968",4023509701904,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21969",4023509701904,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21970",4023509701904,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21971",4023509702004,"Cereals & cereal products ","Yes",600,0,0,"Tier 0",1
"21972",4023509702004,"Pulses & nuts ","Yes",0,700,0,"Tier 0",1
"21973",4023509702004,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"21974",4023509702004,"Edible oil ","Yes",650,0,0,"Tier 0",1
"21975",4023509702004,"Vegetables ","Yes",600,0,0,"Tier 0",1
"21976",4023509702004,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21977",4023509702004,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"21978",4023509702004,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"21979",4023509702004,"Sugar & Salt","Yes",100,0,0,"Tier 0",1
"21980",4023509702004,"Other food items ","No",NA,NA,NA,"Tier 0",1
"21981",4023509702004,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21982",4023509702004,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21983",4023509702004,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21984",4023509702904,"Cereals & cereal products ","Yes",300,500,0,"Tier 0",1
"21985",4023509702904,"Pulses & nuts ","Yes",160,0,0,"Tier 0",1
"21986",4023509702904,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"21987",4023509702904,"Edible oil ","Yes",120,0,0,"Tier 0",1
"21988",4023509702904,"Vegetables ","Yes",0,600,0,"Tier 0",1
"21989",4023509702904,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"21990",4023509702904,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"21991",4023509702904,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"21992",4023509702904,"Sugar & Salt","Yes",130,0,0,"Tier 0",1
"21993",4023509702904,"Other food items ","Yes",70,0,0,"Tier 0",1
"21994",4023509702904,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"21995",4023509702904,"Beverages ","No",NA,NA,NA,"Tier 0",1
"21996",4023509702904,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"21997",4023509703302,"Cereals & cereal products ","Yes",0,5000,0,"Tier 0",1
"21998",4023509703302,"Pulses & nuts ","Yes",30,0,0,"Tier 0",1
"21999",4023509703302,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22000",4023509703302,"Edible oil ","Yes",300,0,0,"Tier 0",1
"22001",4023509703302,"Vegetables ","Yes",100,200,0,"Tier 0",1
"22002",4023509703302,"Egg, & poultry","Yes",0,0,150,"Tier 0",1
"22003",4023509703302,"Meat and meat products","Yes",250,0,0,"Tier 0",1
"22004",4023509703302,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22005",4023509703302,"Sugar & Salt","Yes",5,0,0,"Tier 0",1
"22006",4023509703302,"Other food items ","Yes",200,0,0,"Tier 0",1
"22007",4023509703302,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22008",4023509703302,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22009",4023509703302,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22010",4023509703401,"Cereals & cereal products ","Yes",6000,0,0,"Tier 0",1
"22011",4023509703401,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"22012",4023509703401,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22013",4023509703401,"Edible oil ","Yes",1000,0,0,"Tier 0",1
"22014",4023509703401,"Vegetables ","No",NA,NA,NA,"Tier 0",1
"22015",4023509703401,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22016",4023509703401,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22017",4023509703401,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22018",4023509703401,"Sugar & Salt","Yes",20,0,0,"Tier 0",1
"22019",4023509703401,"Other food items ","Yes",1000,0,0,"Tier 0",1
"22020",4023509703401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22021",4023509703401,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22022",4023509703401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22023",4023509703801,"Cereals & cereal products ","Yes",5000,0,0,"Tier 0",1
"22024",4023509703801,"Pulses & nuts ","Yes",500,0,0,"Tier 0",1
"22025",4023509703801,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22026",4023509703801,"Edible oil ","No",NA,NA,NA,"Tier 0",1
"22027",4023509703801,"Vegetables ","Yes",500,0,0,"Tier 0",1
"22028",4023509703801,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22029",4023509703801,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22030",4023509703801,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22031",4023509703801,"Sugar & Salt","Yes",10,0,0,"Tier 0",1
"22032",4023509703801,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22033",4023509703801,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22034",4023509703801,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22035",4023509703801,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22036",4023509703802,"Cereals & cereal products ","Yes",0,5000,0,"Tier 0",1
"22037",4023509703802,"Pulses & nuts ","Yes",0,1000,0,"Tier 0",1
"22038",4023509703802,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22039",4023509703802,"Edible oil ","Yes",1750,0,0,"Tier 0",1
"22040",4023509703802,"Vegetables ","Yes",100,0,0,"Tier 0",1
"22041",4023509703802,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22042",4023509703802,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22043",4023509703802,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22044",4023509703802,"Sugar & Salt","Yes",25,0,0,"Tier 0",1
"22045",4023509703802,"Other food items ","Yes",100,0,0,"Tier 0",1
"22046",4023509703802,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22047",4023509703802,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22048",4023509703802,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22049",4023509704001,"Cereals & cereal products ","Yes",0,900,0,"Tier 0",1
"22050",4023509704001,"Pulses & nuts ","Yes",0,200,0,"Tier 0",1
"22051",4023509704001,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22052",4023509704001,"Edible oil ","Yes",700,0,0,"Tier 0",1
"22053",4023509704001,"Vegetables ","No",NA,NA,NA,"Tier 0",1
"22054",4023509704001,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22055",4023509704001,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22056",4023509704001,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22057",4023509704001,"Sugar & Salt","Yes",300,0,0,"Tier 0",1
"22058",4023509704001,"Other food items ","Yes",500,0,0,"Tier 0",1
"22059",4023509704001,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22060",4023509704001,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22061",4023509704001,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22062",4023509704303,"Cereals & cereal products ","Yes",0,600,0,"Tier 0",1
"22063",4023509704303,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"22064",4023509704303,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22065",4023509704303,"Edible oil ","Yes",2000,0,0,"Tier 0",1
"22066",4023509704303,"Vegetables ","No",NA,NA,NA,"Tier 0",1
"22067",4023509704303,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22068",4023509704303,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22069",4023509704303,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22070",4023509704303,"Sugar & Salt","Yes",200,0,0,"Tier 0",1
"22071",4023509704303,"Other food items ","Yes",760,0,0,"Tier 0",1
"22072",4023509704303,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22073",4023509704303,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22074",4023509704303,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22075",4023509704305,"Cereals & cereal products ","Yes",6100,0,0,"Tier 0",1
"22076",4023509704305,"Pulses & nuts ","Yes",1000,0,0,"Tier 0",1
"22077",4023509704305,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22078",4023509704305,"Edible oil ","Yes",1200,0,0,"Tier 0",1
"22079",4023509704305,"Vegetables ","Yes",850,0,0,"Tier 0",1
"22080",4023509704305,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22081",4023509704305,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22082",4023509704305,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22083",4023509704305,"Sugar & Salt","Yes",200,0,0,"Tier 0",1
"22084",4023509704305,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22085",4023509704305,"Meals/food bought outside home ","Yes",300,0,0,"Tier 0",1
"22086",4023509704305,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22087",4023509704305,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22088",4023509704604,"Cereals & cereal products ","Yes",2000,0,0,"Tier 0",1
"22089",4023509704604,"Pulses & nuts ","Yes",500,0,0,"Tier 0",1
"22090",4023509704604,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22091",4023509704604,"Edible oil ","Yes",700,0,0,"Tier 0",1
"22092",4023509704604,"Vegetables ","Yes",300,0,0,"Tier 0",1
"22093",4023509704604,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22094",4023509704604,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22095",4023509704604,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22096",4023509704604,"Sugar & Salt","Yes",200,0,0,"Tier 0",1
"22097",4023509704604,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22098",4023509704604,"Meals/food bought outside home ","Yes",100,0,0,"Tier 0",1
"22099",4023509704604,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22100",4023509704604,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22101",4023513980501,"Cereals & cereal products ","Yes",2000,900,0,"Tier 0",1
"22102",4023513980501,"Pulses & nuts ","Yes",230,0,0,"Tier 0",1
"22103",4023513980501,"Milk & milk products ","Yes",300,0,0,"Tier 0",1
"22104",4023513980501,"Edible oil ","Yes",1400,0,0,"Tier 0",1
"22105",4023513980501,"Vegetables ","Yes",500,0,0,"Tier 0",1
"22106",4023513980501,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22107",4023513980501,"Meat and meat products","Yes",300,0,0,"Tier 0",1
"22108",4023513980501,"Fish (smoked/fresh)","Yes",200,0,0,"Tier 0",1
"22109",4023513980501,"Sugar & Salt","No",NA,NA,NA,"Tier 0",1
"22110",4023513980501,"Other food items ","Yes",120,0,0,"Tier 0",1
"22111",4023513980501,"Meals/food bought outside home ","Yes",350,0,0,"Tier 0",1
"22112",4023513980501,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22113",4023513980501,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22114",4023513980602,"Cereals & cereal products ","Yes",2100,0,0,"Tier 0",1
"22115",4023513980602,"Pulses & nuts ","Yes",500,0,0,"Tier 0",1
"22116",4023513980602,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22117",4023513980602,"Edible oil ","Yes",450,0,0,"Tier 0",1
"22118",4023513980602,"Vegetables ","Yes",750,0,0,"Tier 0",1
"22119",4023513980602,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22120",4023513980602,"Meat and meat products","Yes",2000,0,0,"Tier 0",1
"22121",4023513980602,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22122",4023513980602,"Sugar & Salt","Yes",280,0,0,"Tier 0",1
"22123",4023513980602,"Other food items ","Yes",300,0,0,"Tier 0",1
"22124",4023513980602,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22125",4023513980602,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22126",4023513980602,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22127",4023513982102,"Cereals & cereal products ","Yes",1500,0,0,"Tier 0",1
"22128",4023513982102,"Pulses & nuts ","Yes",2500,0,0,"Tier 0",1
"22129",4023513982102,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22130",4023513982102,"Edible oil ","Yes",1000,0,0,"Tier 0",1
"22131",4023513982102,"Vegetables ","Yes",800,0,0,"Tier 0",1
"22132",4023513982102,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22133",4023513982102,"Meat and meat products","Yes",1000,0,0,"Tier 0",1
"22134",4023513982102,"Fish (smoked/fresh)","Yes",500,0,0,"Tier 0",1
"22135",4023513982102,"Sugar & Salt","Yes",500,0,0,"Tier 0",1
"22136",4023513982102,"Other food items ","Yes",500,0,0,"Tier 0",1
"22137",4023513982102,"Meals/food bought outside home ","Yes",500,0,0,"Tier 0",1
"22138",4023513982102,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22139",4023513982102,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22140",4023513982801,"Cereals & cereal products ","Yes",3600,0,0,"Tier 0",1
"22141",4023513982801,"Pulses & nuts ","Yes",800,0,0,"Tier 0",1
"22142",4023513982801,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22143",4023513982801,"Edible oil ","Yes",1320,0,0,"Tier 0",1
"22144",4023513982801,"Vegetables ","Yes",600,0,0,"Tier 0",1
"22145",4023513982801,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22146",4023513982801,"Meat and meat products","Yes",1000,0,0,"Tier 0",1
"22147",4023513982801,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22148",4023513982801,"Sugar & Salt","Yes",300,0,0,"Tier 0",1
"22149",4023513982801,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22150",4023513982801,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22151",4023513982801,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22152",4023513982801,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22153",4023513982901,"Cereals & cereal products ","Yes",3000,0,0,"Tier 0",1
"22154",4023513982901,"Pulses & nuts ","Yes",1600,0,0,"Tier 0",1
"22155",4023513982901,"Milk & milk products ","Yes",300,0,0,"Tier 0",1
"22156",4023513982901,"Edible oil ","Yes",2640,0,0,"Tier 0",1
"22157",4023513982901,"Vegetables ","Yes",1500,0,0,"Tier 0",1
"22158",4023513982901,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22159",4023513982901,"Meat and meat products","Yes",500,0,0,"Tier 0",1
"22160",4023513982901,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22161",4023513982901,"Sugar & Salt","Yes",200,0,0,"Tier 0",1
"22162",4023513982901,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22163",4023513982901,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22164",4023513982901,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22165",4023513982901,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22166",4023513983101,"Cereals & cereal products ","No",NA,NA,NA,"Tier 0",1
"22167",4023513983101,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"22168",4023513983101,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22169",4023513983101,"Edible oil ","Yes",300,0,0,"Tier 0",1
"22170",4023513983101,"Vegetables ","Yes",150,0,0,"Tier 0",1
"22171",4023513983101,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22172",4023513983101,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22173",4023513983101,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"22174",4023513983101,"Sugar & Salt","Yes",250,0,0,"Tier 0",1
"22175",4023513983101,"Other food items ","No",NA,NA,NA,"Tier 0",1
"22176",4023513983101,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22177",4023513983101,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22178",4023513983101,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22179",4023513983401,"Cereals & cereal products ","Yes",2000,0,0,"Tier 0",1
"22180",4023513983401,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"22181",4023513983401,"Milk & milk products ","No",NA,NA,NA,"Tier 0",1
"22182",4023513983401,"Edible oil ","Yes",1000,0,0,"Tier 0",1
"22183",4023513983401,"Vegetables ","Yes",200,0,0,"Tier 0",1
"22184",4023513983401,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"22185",4023513983401,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"22186",4023513983401,"Fish (smoked/fresh)","Yes",300,0,0,"Tier 0",1
"22187",4023513983401,"Sugar & Salt","Yes",50,0,0,"Tier 0",1
"22188",4023513983401,"Other food items ","Yes",300,0,0,"Tier 0",1
"22189",4023513983401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"22190",4023513983401,"Beverages ","No",NA,NA,NA,"Tier 0",1
"22191",4023513983401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"22192",4023513983903,"Cereals & cereal products ","Yes",25000,10000,0,"Tier 0",1
