"","hh_id","item_id","l_23_36","l_expenditure_12months","elc_aggr_tier","locality"
"19931",4004514361301,"Electronics ","No",NA,"Tier 0",0
"19932",4004514361301,"Appliances & tools ","No",NA,"Tier 0",0
"19933",4004514361301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"19934",4004514361301,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"19935",4004514361301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"19936",4004514361301,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"19937",4004514361601,"School fees and other educational expenses ","Yes",20000,"Tier 3",0
"19938",4004514361601,"Clothing, shoes, and accessories","Yes",40000,"Tier 3",0
"19939",4004514361601,"Celebrations ","Yes",12000,"Tier 3",0
"19940",4004514361601,"Gifts and donations ","Yes",6000,"Tier 3",0
"19941",4004514361601,"Hospital/Doctor visits and Diagnostic tests ","Yes",15000,"Tier 3",0
"19942",4004514361601,"Furniture ","No",NA,"Tier 3",0
"19943",4004514361601,"Purchase, repair, maintenance, and building ","No",NA,"Tier 3",0
"19944",4004514361601,"Utensils & kitchen equipment ","No",NA,"Tier 3",0
"19945",4004514361601,"Electronics ","No",NA,"Tier 3",0
"19946",4004514361601,"Appliances & tools ","No",NA,"Tier 3",0
"19947",4004514361601,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 3",0
"19948",4004514361601,"Remittance sent to family members and relatives","No",NA,"Tier 3",0
"19949",4004514361601,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 3",0
"19950",4004514361601,"Other major expenses not yet covered (specify)","No",NA,"Tier 3",0
"19951",4004514361701,"School fees and other educational expenses ","Yes",20000,"Tier 0",0
"19952",4004514361701,"Clothing, shoes, and accessories","Yes",50000,"Tier 0",0
"19953",4004514361701,"Celebrations ","Yes",12000,"Tier 0",0
"19954",4004514361701,"Gifts and donations ","No",NA,"Tier 0",0
"19955",4004514361701,"Hospital/Doctor visits and Diagnostic tests ","Yes",12000,"Tier 0",0
"19956",4004514361701,"Furniture ","No",NA,"Tier 0",0
"19957",4004514361701,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"19958",4004514361701,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"19959",4004514361701,"Electronics ","No",NA,"Tier 0",0
"19960",4004514361701,"Appliances & tools ","No",NA,"Tier 0",0
"19961",4004514361701,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"19962",4004514361701,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"19963",4004514361701,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"19964",4004514361701,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"19965",4004514361901,"School fees and other educational expenses ","Yes",15000,"Tier 2",0
"19966",4004514361901,"Clothing, shoes, and accessories","Yes",50000,"Tier 2",0
"19967",4004514361901,"Celebrations ","Yes",10000,"Tier 2",0
"19968",4004514361901,"Gifts and donations ","Yes",20000,"Tier 2",0
"19969",4004514361901,"Hospital/Doctor visits and Diagnostic tests ","Yes",45000,"Tier 2",0
"19970",4004514361901,"Furniture ","Yes",2500,"Tier 2",0
"19971",4004514361901,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"19972",4004514361901,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"19973",4004514361901,"Electronics ","No",NA,"Tier 2",0
"19974",4004514361901,"Appliances & tools ","No",NA,"Tier 2",0
"19975",4004514361901,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"19976",4004514361901,"Remittance sent to family members and relatives","No",NA,"Tier 2",0
"19977",4004514361901,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"19978",4004514361901,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"19979",4004514362001,"School fees and other educational expenses ","No",NA,"Tier 0",0
"19980",4004514362001,"Clothing, shoes, and accessories","Yes",5000,"Tier 0",0
"19981",4004514362001,"Celebrations ","Yes",3000,"Tier 0",0
"19982",4004514362001,"Gifts and donations ","Yes",1500,"Tier 0",0
"19983",4004514362001,"Hospital/Doctor visits and Diagnostic tests ","Yes",5000,"Tier 0",0
"19984",4004514362001,"Furniture ","No",NA,"Tier 0",0
"19985",4004514362001,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"19986",4004514362001,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"19987",4004514362001,"Electronics ","No",NA,"Tier 0",0
"19988",4004514362001,"Appliances & tools ","No",NA,"Tier 0",0
"19989",4004514362001,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"19990",4004514362001,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"19991",4004514362001,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"19992",4004514362001,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"19993",4004514362101,"School fees and other educational expenses ","Yes",6000,"Tier 0",0
"19994",4004514362101,"Clothing, shoes, and accessories","Yes",35000,"Tier 0",0
"19995",4004514362101,"Celebrations ","Yes",5000,"Tier 0",0
"19996",4004514362101,"Gifts and donations ","Yes",4000,"Tier 0",0
"19997",4004514362101,"Hospital/Doctor visits and Diagnostic tests ","Yes",10000,"Tier 0",0
"19998",4004514362101,"Furniture ","No",NA,"Tier 0",0
"19999",4004514362101,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20000",4004514362101,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20001",4004514362101,"Electronics ","No",NA,"Tier 0",0
"20002",4004514362101,"Appliances & tools ","No",NA,"Tier 0",0
"20003",4004514362101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20004",4004514362101,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20005",4004514362101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20006",4004514362101,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20007",4004514362601,"School fees and other educational expenses ","Yes",4000,"Tier 0",0
"20008",4004514362601,"Clothing, shoes, and accessories","Yes",15000,"Tier 0",0
"20009",4004514362601,"Celebrations ","Yes",3500,"Tier 0",0
"20010",4004514362601,"Gifts and donations ","Yes",2000,"Tier 0",0
"20011",4004514362601,"Hospital/Doctor visits and Diagnostic tests ","Yes",27000,"Tier 0",0
"20012",4004514362601,"Furniture ","No",NA,"Tier 0",0
"20013",4004514362601,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20014",4004514362601,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20015",4004514362601,"Electronics ","No",NA,"Tier 0",0
"20016",4004514362601,"Appliances & tools ","No",NA,"Tier 0",0
"20017",4004514362601,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20018",4004514362601,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20019",4004514362601,"Losses due to theft, robbery, accidents, natural disasters, etc","Yes",20000,"Tier 0",0
"20020",4004514362601,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20021",4004514362901,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20022",4004514362901,"Clothing, shoes, and accessories","Yes",15000,"Tier 0",0
"20023",4004514362901,"Celebrations ","Yes",5000,"Tier 0",0
"20024",4004514362901,"Gifts and donations ","Yes",2000,"Tier 0",0
"20025",4004514362901,"Hospital/Doctor visits and Diagnostic tests ","Yes",5000,"Tier 0",0
"20026",4004514362901,"Furniture ","No",NA,"Tier 0",0
"20027",4004514362901,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20028",4004514362901,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20029",4004514362901,"Electronics ","No",NA,"Tier 0",0
"20030",4004514362901,"Appliances & tools ","No",NA,"Tier 0",0
"20031",4004514362901,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20032",4004514362901,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20033",4004514362901,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20034",4004514362901,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20035",4004514362902,"School fees and other educational expenses ","Yes",1e+05,"Tier 0",0
"20036",4004514362902,"Clothing, shoes, and accessories","Yes",40000,"Tier 0",0
"20037",4004514362902,"Celebrations ","Yes",5000,"Tier 0",0
"20038",4004514362902,"Gifts and donations ","Yes",300,"Tier 0",0
"20039",4004514362902,"Hospital/Doctor visits and Diagnostic tests ","Yes",9000,"Tier 0",0
"20040",4004514362902,"Furniture ","No",NA,"Tier 0",0
"20041",4004514362902,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20042",4004514362902,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20043",4004514362902,"Electronics ","No",NA,"Tier 0",0
"20044",4004514362902,"Appliances & tools ","No",NA,"Tier 0",0
"20045",4004514362902,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20046",4004514362902,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20047",4004514362902,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20048",4004514362902,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20049",4004514362903,"School fees and other educational expenses ","Yes",42000,"Tier 0",0
"20050",4004514362903,"Clothing, shoes, and accessories","Yes",30000,"Tier 0",0
"20051",4004514362903,"Celebrations ","Yes",25000,"Tier 0",0
"20052",4004514362903,"Gifts and donations ","Yes",1200,"Tier 0",0
"20053",4004514362903,"Hospital/Doctor visits and Diagnostic tests ","Yes",15000,"Tier 0",0
"20054",4004514362903,"Furniture ","No",NA,"Tier 0",0
"20055",4004514362903,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20056",4004514362903,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20057",4004514362903,"Electronics ","No",NA,"Tier 0",0
"20058",4004514362903,"Appliances & tools ","No",NA,"Tier 0",0
"20059",4004514362903,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20060",4004514362903,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20061",4004514362903,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20062",4004514362903,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20063",4004514363002,"School fees and other educational expenses ","Yes",25000,"Tier 0",0
"20064",4004514363002,"Clothing, shoes, and accessories","Yes",1e+05,"Tier 0",0
"20065",4004514363002,"Celebrations ","Yes",6e+05,"Tier 0",0
"20066",4004514363002,"Gifts and donations ","Yes",20000,"Tier 0",0
"20067",4004514363002,"Hospital/Doctor visits and Diagnostic tests ","Yes",30000,"Tier 0",0
"20068",4004514363002,"Furniture ","Yes",4000,"Tier 0",0
"20069",4004514363002,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20070",4004514363002,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20071",4004514363002,"Electronics ","No",NA,"Tier 0",0
"20072",4004514363002,"Appliances & tools ","No",NA,"Tier 0",0
"20073",4004514363002,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20074",4004514363002,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20075",4004514363002,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20076",4004514363002,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20077",4004514363101,"School fees and other educational expenses ","No",NA,"Tier 2",0
"20078",4004514363101,"Clothing, shoes, and accessories","Yes",20000,"Tier 2",0
"20079",4004514363101,"Celebrations ","Yes",3000,"Tier 2",0
"20080",4004514363101,"Gifts and donations ","Yes",600,"Tier 2",0
"20081",4004514363101,"Hospital/Doctor visits and Diagnostic tests ","Yes",5000,"Tier 2",0
"20082",4004514363101,"Furniture ","No",NA,"Tier 2",0
"20083",4004514363101,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"20084",4004514363101,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"20085",4004514363101,"Electronics ","No",NA,"Tier 2",0
"20086",4004514363101,"Appliances & tools ","No",NA,"Tier 2",0
"20087",4004514363101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"20088",4004514363101,"Remittance sent to family members and relatives","No",NA,"Tier 2",0
"20089",4004514363101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"20090",4004514363101,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"20091",4004514920201,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20092",4004514920201,"Clothing, shoes, and accessories","Yes",12000,"Tier 0",0
"20093",4004514920201,"Celebrations ","Yes",15000,"Tier 0",0
"20094",4004514920201,"Gifts and donations ","Yes",1000,"Tier 0",0
"20095",4004514920201,"Hospital/Doctor visits and Diagnostic tests ","Yes",7000,"Tier 0",0
"20096",4004514920201,"Furniture ","No",NA,"Tier 0",0
"20097",4004514920201,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20098",4004514920201,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20099",4004514920201,"Electronics ","No",NA,"Tier 0",0
"20100",4004514920201,"Appliances & tools ","No",NA,"Tier 0",0
"20101",4004514920201,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20102",4004514920201,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20103",4004514920201,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20104",4004514920201,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20105",4004514920203,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20106",4004514920203,"Clothing, shoes, and accessories","Yes",7000,"Tier 0",0
"20107",4004514920203,"Celebrations ","Yes",5000,"Tier 0",0
"20108",4004514920203,"Gifts and donations ","No",NA,"Tier 0",0
"20109",4004514920203,"Hospital/Doctor visits and Diagnostic tests ","Yes",2000,"Tier 0",0
"20110",4004514920203,"Furniture ","Yes",1200,"Tier 0",0
"20111",4004514920203,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20112",4004514920203,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20113",4004514920203,"Electronics ","No",NA,"Tier 0",0
"20114",4004514920203,"Appliances & tools ","No",NA,"Tier 0",0
"20115",4004514920203,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20116",4004514920203,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20117",4004514920203,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20118",4004514920203,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20119",4004514920301,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20120",4004514920301,"Clothing, shoes, and accessories","Yes",15000,"Tier 0",0
"20121",4004514920301,"Celebrations ","Yes",15000,"Tier 0",0
"20122",4004514920301,"Gifts and donations ","No",NA,"Tier 0",0
"20123",4004514920301,"Hospital/Doctor visits and Diagnostic tests ","Yes",8000,"Tier 0",0
"20124",4004514920301,"Furniture ","No",NA,"Tier 0",0
"20125",4004514920301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20126",4004514920301,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20127",4004514920301,"Electronics ","No",NA,"Tier 0",0
"20128",4004514920301,"Appliances & tools ","No",NA,"Tier 0",0
"20129",4004514920301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20130",4004514920301,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20131",4004514920301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20132",4004514920301,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20133",4004514920401,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20134",4004514920401,"Clothing, shoes, and accessories","Yes",17000,"Tier 0",0
"20135",4004514920401,"Celebrations ","No",NA,"Tier 0",0
"20136",4004514920401,"Gifts and donations ","No",NA,"Tier 0",0
"20137",4004514920401,"Hospital/Doctor visits and Diagnostic tests ","Yes",7000,"Tier 0",0
"20138",4004514920401,"Furniture ","No",NA,"Tier 0",0
"20139",4004514920401,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20140",4004514920401,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20141",4004514920401,"Electronics ","No",NA,"Tier 0",0
"20142",4004514920401,"Appliances & tools ","No",NA,"Tier 0",0
"20143",4004514920401,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20144",4004514920401,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20145",4004514920401,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20146",4004514920401,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20147",4004514920501,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20148",4004514920501,"Clothing, shoes, and accessories","Yes",20000,"Tier 0",0
"20149",4004514920501,"Celebrations ","No",NA,"Tier 0",0
"20150",4004514920501,"Gifts and donations ","Yes",12000,"Tier 0",0
"20151",4004514920501,"Hospital/Doctor visits and Diagnostic tests ","Yes",8000,"Tier 0",0
"20152",4004514920501,"Furniture ","No",NA,"Tier 0",0
"20153",4004514920501,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20154",4004514920501,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20155",4004514920501,"Electronics ","No",NA,"Tier 0",0
"20156",4004514920501,"Appliances & tools ","No",NA,"Tier 0",0
"20157",4004514920501,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20158",4004514920501,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20159",4004514920501,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20160",4004514920501,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20161",4004514920502,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20162",4004514920502,"Clothing, shoes, and accessories","Yes",20000,"Tier 0",0
"20163",4004514920502,"Celebrations ","Yes",10000,"Tier 0",0
"20164",4004514920502,"Gifts and donations ","Yes",2000,"Tier 0",0
"20165",4004514920502,"Hospital/Doctor visits and Diagnostic tests ","Yes",2000,"Tier 0",0
"20166",4004514920502,"Furniture ","No",NA,"Tier 0",0
"20167",4004514920502,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20168",4004514920502,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20169",4004514920502,"Electronics ","No",NA,"Tier 0",0
"20170",4004514920502,"Appliances & tools ","No",NA,"Tier 0",0
"20171",4004514920502,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20172",4004514920502,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20173",4004514920502,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20174",4004514920502,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20175",4004514920601,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20176",4004514920601,"Clothing, shoes, and accessories","Yes",1200,"Tier 0",0
"20177",4004514920601,"Celebrations ","Yes",5000,"Tier 0",0
"20178",4004514920601,"Gifts and donations ","No",NA,"Tier 0",0
"20179",4004514920601,"Hospital/Doctor visits and Diagnostic tests ","Yes",6000,"Tier 0",0
"20180",4004514920601,"Furniture ","No",NA,"Tier 0",0
"20181",4004514920601,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20182",4004514920601,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20183",4004514920601,"Electronics ","No",NA,"Tier 0",0
"20184",4004514920601,"Appliances & tools ","No",NA,"Tier 0",0
"20185",4004514920601,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20186",4004514920601,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20187",4004514920601,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20188",4004514920601,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20189",4004514920801,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20190",4004514920801,"Clothing, shoes, and accessories","Yes",19000,"Tier 0",0
"20191",4004514920801,"Celebrations ","Yes",12000,"Tier 0",0
"20192",4004514920801,"Gifts and donations ","No",NA,"Tier 0",0
"20193",4004514920801,"Hospital/Doctor visits and Diagnostic tests ","Yes",8000,"Tier 0",0
"20194",4004514920801,"Furniture ","No",NA,"Tier 0",0
"20195",4004514920801,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20196",4004514920801,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20197",4004514920801,"Electronics ","No",NA,"Tier 0",0
"20198",4004514920801,"Appliances & tools ","No",NA,"Tier 0",0
"20199",4004514920801,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20200",4004514920801,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20201",4004514920801,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20202",4004514920801,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20203",4004514920901,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20204",4004514920901,"Clothing, shoes, and accessories","Yes",20000,"Tier 0",0
"20205",4004514920901,"Celebrations ","Yes",12000,"Tier 0",0
"20206",4004514920901,"Gifts and donations ","Yes",1000,"Tier 0",0
"20207",4004514920901,"Hospital/Doctor visits and Diagnostic tests ","Yes",10000,"Tier 0",0
"20208",4004514920901,"Furniture ","No",NA,"Tier 0",0
"20209",4004514920901,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20210",4004514920901,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20211",4004514920901,"Electronics ","No",NA,"Tier 0",0
"20212",4004514920901,"Appliances & tools ","No",NA,"Tier 0",0
"20213",4004514920901,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20214",4004514920901,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20215",4004514920901,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20216",4004514920901,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20217",4004514920902,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20218",4004514920902,"Clothing, shoes, and accessories","Yes",1500,"Tier 0",0
"20219",4004514920902,"Celebrations ","Yes",5000,"Tier 0",0
"20220",4004514920902,"Gifts and donations ","Yes",1000,"Tier 0",0
"20221",4004514920902,"Hospital/Doctor visits and Diagnostic tests ","Yes",6000,"Tier 0",0
"20222",4004514920902,"Furniture ","No",NA,"Tier 0",0
"20223",4004514920902,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20224",4004514920902,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20225",4004514920902,"Electronics ","No",NA,"Tier 0",0
"20226",4004514920902,"Appliances & tools ","No",NA,"Tier 0",0
"20227",4004514920902,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20228",4004514920902,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20229",4004514920902,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20230",4004514920902,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20231",4004514920904,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20232",4004514920904,"Clothing, shoes, and accessories","Yes",10000,"Tier 0",0
"20233",4004514920904,"Celebrations ","Yes",10000,"Tier 0",0
"20234",4004514920904,"Gifts and donations ","No",NA,"Tier 0",0
"20235",4004514920904,"Hospital/Doctor visits and Diagnostic tests ","Yes",8000,"Tier 0",0
"20236",4004514920904,"Furniture ","No",NA,"Tier 0",0
"20237",4004514920904,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20238",4004514920904,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20239",4004514920904,"Electronics ","No",NA,"Tier 0",0
"20240",4004514920904,"Appliances & tools ","No",NA,"Tier 0",0
"20241",4004514920904,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20242",4004514920904,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20243",4004514920904,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20244",4004514920904,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20245",4004514920905,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20246",4004514920905,"Clothing, shoes, and accessories","Yes",12000,"Tier 0",0
"20247",4004514920905,"Celebrations ","Yes",3000,"Tier 0",0
"20248",4004514920905,"Gifts and donations ","No",NA,"Tier 0",0
"20249",4004514920905,"Hospital/Doctor visits and Diagnostic tests ","Yes",5000,"Tier 0",0
"20250",4004514920905,"Furniture ","No",NA,"Tier 0",0
"20251",4004514920905,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20252",4004514920905,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20253",4004514920905,"Electronics ","No",NA,"Tier 0",0
"20254",4004514920905,"Appliances & tools ","No",NA,"Tier 0",0
"20255",4004514920905,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20256",4004514920905,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20257",4004514920905,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20258",4004514920905,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20259",4004514921001,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20260",4004514921001,"Clothing, shoes, and accessories","Yes",6000,"Tier 0",0
"20261",4004514921001,"Celebrations ","Yes",5000,"Tier 0",0
"20262",4004514921001,"Gifts and donations ","Yes",5000,"Tier 0",0
"20263",4004514921001,"Hospital/Doctor visits and Diagnostic tests ","Yes",4700,"Tier 0",0
"20264",4004514921001,"Furniture ","No",NA,"Tier 0",0
"20265",4004514921001,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20266",4004514921001,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20267",4004514921001,"Electronics ","No",NA,"Tier 0",0
"20268",4004514921001,"Appliances & tools ","No",NA,"Tier 0",0
"20269",4004514921001,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20270",4004514921001,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20271",4004514921001,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20272",4004514921001,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20273",4004514921301,"School fees and other educational expenses ","No",NA,"Tier 0",0
"20274",4004514921301,"Clothing, shoes, and accessories","Yes",10000,"Tier 0",0
"20275",4004514921301,"Celebrations ","Yes",6800,"Tier 0",0
"20276",4004514921301,"Gifts and donations ","Yes",500,"Tier 0",0
"20277",4004514921301,"Hospital/Doctor visits and Diagnostic tests ","Yes",10000,"Tier 0",0
"20278",4004514921301,"Furniture ","No",NA,"Tier 0",0
"20279",4004514921301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"20280",4004514921301,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"20281",4004514921301,"Electronics ","No",NA,"Tier 0",0
"20282",4004514921301,"Appliances & tools ","No",NA,"Tier 0",0
"20283",4004514921301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"20284",4004514921301,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"20285",4004514921301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"20286",4004514921301,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"20287",4006506880601,"School fees and other educational expenses ","No",NA,"Tier 0",0
